execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,GPU
6,2024-05-02 16:16:55.922601,12.5,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:55.969662,14.6,18.3,480,30,True,8.0,82,False
5,2024-05-02 16:16:56.017317,12.5,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:56.064374,12.5,18.3,480,30,True,9.0,80,False
5,2024-05-02 16:16:56.112524,12.5,18.3,480,30,True,11.0,80,False
5,2024-05-02 16:16:56.159281,12.5,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:56.207434,14.6,18.3,480,30,True,12.0,82,False
5,2024-05-02 16:16:56.254195,12.5,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:56.301360,14.6,18.3,480,30,True,11.0,82,False
5,2024-05-02 16:16:56.347149,12.5,18.3,480,30,True,10.0,80,False
4,2024-05-02 16:16:56.394573,12.5,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:56.441385,12.5,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:56.488652,12.5,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:56.535114,12.5,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:56.583308,12.5,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:56.630795,14.3,18.3,480,30,True,11.0,81,False
7,2024-05-02 16:16:56.680563,12.5,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:56.725532,16.7,18.3,480,30,True,12.0,83,False
5,2024-05-02 16:16:56.773042,14.6,18.3,480,30,True,12.0,82,False
6,2024-05-02 16:16:56.821450,9.3,18.3,480,30,True,15.0,77,False
6,2024-05-02 16:16:56.868043,14.6,18.3,480,30,True,8.0,82,False
5,2024-05-02 16:16:56.914171,16.7,18.3,480,30,True,12.0,83,False
5,2024-05-02 16:16:56.960443,12.8,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:57.006884,10.2,18.3,480,30,True,11.0,78,False
5,2024-05-02 16:16:57.053829,12.5,18.3,480,30,True,11.0,80,False
5,2024-05-02 16:16:57.101461,11.1,18.3,480,30,True,9.0,79,False
5,2024-05-02 16:16:57.148495,12.5,18.3,480,30,True,11.0,80,False
5,2024-05-02 16:16:57.194361,14.3,18.3,480,30,True,13.0,81,False
5,2024-05-02 16:16:57.236242,15.2,18.3,480,30,True,12.0,82,False
4,2024-05-02 16:16:57.282511,10.4,18.3,480,30,True,10.0,78,False
5,2024-05-02 16:16:57.330272,10.4,18.3,480,30,True,13.0,78,False
5,2024-05-02 16:16:57.378485,8.3,18.3,480,30,True,12.0,76,False
5,2024-05-02 16:16:57.426046,12.5,18.3,480,30,True,9.0,80,False
5,2024-05-02 16:16:57.474167,12.5,18.3,480,30,True,11.0,80,False
5,2024-05-02 16:16:57.522154,16.0,18.3,480,30,True,10.0,83,False
4,2024-05-02 16:16:57.569228,14.6,18.3,480,30,True,12.0,82,False
4,2024-05-02 16:16:57.616003,12.5,18.3,480,30,True,14.0,80,False
5,2024-05-02 16:16:57.663469,12.0,18.3,480,30,True,10.0,79,False
5,2024-05-02 16:16:57.710561,13.2,18.3,480,30,True,12.0,80,False
5,2024-05-02 16:16:57.757312,12.8,18.3,480,30,True,10.0,80,False
5,2024-05-02 16:16:57.804919,16.7,18.3,480,30,True,11.0,83,False
5,2024-05-02 16:16:57.851385,12.7,18.3,480,30,True,13.0,80,False
5,2024-05-02 16:16:57.899442,12.8,18.3,480,30,True,7.0,80,False
4,2024-05-02 16:16:57.946318,12.2,18.3,480,30,True,11.0,80,False
4,2024-05-02 16:16:57.993363,14.6,18.3,480,30,True,8.0,82,False
5,2024-05-02 16:16:58.040132,12.8,18.3,480,30,True,8.0,80,False
4,2024-05-02 16:16:58.088315,16.3,18.3,480,30,True,7.0,83,False
4,2024-05-02 16:16:58.136366,14.6,18.3,480,30,True,9.0,82,False
5,2024-05-02 16:16:58.183623,11.1,18.3,480,30,True,6.0,79,False
4,2024-05-02 16:16:58.231726,16.7,18.3,480,30,True,4.0,83,False
6,2024-05-02 16:16:58.281412,12.2,18.3,480,30,True,4.0,80,False
4,2024-05-02 16:16:58.328352,12.5,18.3,480,30,True,2.0,80,False
6,2024-05-02 16:16:58.377407,12.5,18.3,480,30,True,5.0,80,False
4,2024-05-02 16:16:58.424454,12.5,18.3,480,30,True,12.0,80,False
4,2024-05-02 16:16:58.472484,14.6,18.3,480,30,True,17.0,82,False
4,2024-05-02 16:16:58.520371,12.5,18.3,480,30,True,17.0,80,False
6,2024-05-02 16:16:58.553492,20.0,18.3,720,12,True,56.0,86,False
6,2024-05-02 16:16:58.647458,7.5,18.3,720,12,True,9.0,76,False
6,2024-05-02 16:16:58.741777,6.0,18.3,720,12,True,12.0,74,False
6,2024-05-02 16:16:58.837673,6.9,18.3,720,12,True,20.0,75,False
5,2024-05-02 16:16:58.932484,8.4,18.3,720,12,True,31.0,76,False
5,2024-05-02 16:16:59.026042,6.3,18.3,720,12,True,26.0,74,False
5,2024-05-02 16:16:59.122533,6.7,18.3,720,12,True,35.0,75,False
5,2024-05-02 16:16:59.215348,6.3,18.3,720,12,True,27.0,74,False
6,2024-05-02 16:16:59.310218,6.2,18.3,720,12,True,35.0,74,False
5,2024-05-02 16:16:59.404861,7.3,18.3,720,12,True,13.0,75,False
6,2024-05-02 16:16:59.500478,6.2,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:16:59.594914,6.2,18.3,720,12,True,22.0,74,False
6,2024-05-02 16:16:59.689581,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:16:59.785820,6.2,18.3,720,12,True,10.0,74,False
7,2024-05-02 16:16:59.882138,7.1,18.3,720,12,True,8.0,75,False
5,2024-05-02 16:16:59.974385,7.4,18.3,720,12,True,8.0,75,False
6,2024-05-02 16:17:00.069638,7.3,18.3,720,12,True,13.0,75,False
7,2024-05-02 16:17:00.165768,7.7,18.3,720,12,True,11.0,76,False
5,2024-05-02 16:17:00.260226,7.3,18.3,720,12,True,19.0,75,False
5,2024-05-02 16:17:00.355395,7.2,18.3,720,12,True,14.0,75,False
5,2024-05-02 16:17:00.450075,8.8,18.3,720,12,True,20.0,77,False
6,2024-05-02 16:17:00.543706,7.3,18.3,720,12,True,15.0,75,False
5,2024-05-02 16:17:00.637948,7.2,18.3,720,12,True,22.0,75,False
5,2024-05-02 16:17:00.733364,7.3,18.3,720,12,True,16.0,75,False
5,2024-05-02 16:17:00.825307,7.4,18.3,720,12,True,27.0,75,False
5,2024-05-02 16:17:00.920132,7.2,18.3,720,12,True,15.0,75,False
5,2024-05-02 16:17:01.015436,6.2,18.3,720,12,True,23.0,74,False
5,2024-05-02 16:17:01.108195,6.2,18.3,720,12,True,14.0,74,False
5,2024-05-02 16:17:01.202705,6.2,18.3,720,12,True,20.0,74,False
6,2024-05-02 16:17:01.296126,6.2,18.3,720,12,True,15.0,74,False
6,2024-05-02 16:17:01.389753,7.3,18.3,720,12,True,18.0,75,False
4,2024-05-02 16:17:01.483842,7.3,18.3,720,12,True,12.0,75,False
5,2024-05-02 16:17:01.579123,6.2,18.3,720,12,True,8.0,74,False
5,2024-05-02 16:17:01.672726,6.2,18.3,720,12,True,9.0,74,False
5,2024-05-02 16:17:01.768269,6.2,18.3,720,12,True,42.0,74,False
5,2024-05-02 16:17:01.862564,6.2,18.3,720,12,True,48.0,74,False
5,2024-05-02 16:17:01.956512,6.2,18.3,720,12,True,91.0,74,False
6,2024-05-02 16:17:02.052685,6.2,18.3,720,12,True,58.0,74,False
6,2024-05-02 16:17:02.148300,8.1,18.3,720,12,True,75.0,76,False
5,2024-05-02 16:17:02.241021,6.3,18.3,720,12,True,46.0,74,False
6,2024-05-02 16:17:02.336991,5.9,18.3,720,12,True,80.0,74,False
6,2024-05-02 16:17:02.433145,6.2,18.3,720,12,True,30.0,74,False
5,2024-05-02 16:17:02.527515,5.8,18.3,720,12,True,12.0,74,False
5,2024-05-02 16:17:02.623258,6.2,18.3,720,12,True,17.0,74,False
4,2024-05-02 16:17:02.718270,6.2,18.3,720,12,True,20.0,74,False
6,2024-05-02 16:17:02.813226,6.2,18.3,720,12,True,15.0,74,False
6,2024-05-02 16:17:02.907900,6.2,18.3,720,12,True,29.0,74,False
6,2024-05-02 16:17:03.002709,6.2,18.3,720,12,True,16.0,74,False
6,2024-05-02 16:17:03.097276,6.2,18.3,720,12,True,15.0,74,False
6,2024-05-02 16:17:03.192533,7.3,18.3,720,12,True,17.0,75,False
6,2024-05-02 16:17:03.287396,6.2,18.3,720,12,True,26.0,74,False
6,2024-05-02 16:17:03.382313,8.2,18.3,720,12,True,18.0,76,False
5,2024-05-02 16:17:03.477528,5.9,18.3,720,12,True,31.0,74,False
6,2024-05-02 16:17:03.573305,7.3,18.3,720,12,True,20.0,75,False
5,2024-05-02 16:17:03.667410,8.2,18.3,720,12,True,31.0,76,False
4,2024-05-02 16:17:03.761520,5.9,18.3,720,12,True,21.0,74,False
6,2024-05-02 16:17:03.858656,6.2,18.3,720,12,True,30.0,74,False
4,2024-05-02 16:17:03.952542,6.2,18.3,720,12,True,19.0,74,False
6,2024-05-02 16:17:04.048948,6.2,18.3,720,12,True,28.0,74,False
5,2024-05-02 16:17:04.141101,6.2,18.3,720,12,True,18.0,74,False
5,2024-05-02 16:17:04.237742,6.2,18.3,720,12,True,29.0,74,False
5,2024-05-02 16:17:04.329870,6.2,18.3,720,12,True,19.0,74,False
5,2024-05-02 16:17:04.425145,6.2,18.3,720,12,True,27.0,74,False
6,2024-05-02 16:17:04.519535,6.2,18.3,720,12,True,17.0,74,False
5,2024-05-02 16:17:04.611562,7.3,18.3,720,12,True,22.0,75,False
6,2024-05-02 16:17:04.707474,6.2,18.3,720,12,True,14.0,74,False
6,2024-05-02 16:17:04.801380,7.3,18.3,720,12,True,26.0,75,False
4,2024-05-02 16:17:04.896570,7.3,18.3,720,12,True,20.0,75,False
5,2024-05-02 16:17:04.992434,8.0,18.3,720,12,True,27.0,76,False
5,2024-05-02 16:17:05.088047,6.0,18.3,720,12,True,19.0,74,False
5,2024-05-02 16:17:05.183322,7.2,18.3,720,12,True,20.0,75,False
5,2024-05-02 16:17:05.278541,6.9,18.3,720,12,True,10.0,75,False
5,2024-05-02 16:17:05.374783,6.2,18.3,720,12,True,16.0,74,False
5,2024-05-02 16:17:05.468930,6.2,18.3,720,12,True,17.0,74,False
5,2024-05-02 16:17:05.563123,6.2,18.3,720,12,True,37.0,74,False
5,2024-05-02 16:17:05.656849,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:17:05.753075,7.3,18.3,720,12,True,32.0,75,False
4,2024-05-02 16:17:05.848217,6.2,18.3,720,12,True,29.0,74,False
5,2024-05-02 16:17:05.943592,6.2,18.3,720,12,True,49.0,74,False
6,2024-05-02 16:17:06.038979,6.1,18.3,720,12,True,28.0,74,False
6,2024-05-02 16:17:06.133670,5.9,18.3,720,12,True,49.0,74,False
7,2024-05-02 16:17:06.230599,6.2,18.3,720,12,True,34.0,74,False
4,2024-05-02 16:17:06.322242,13.4,18.3,720,12,True,35.0,81,False
5,2024-05-02 16:17:06.417081,6.3,18.3,720,12,True,23.0,74,False
5,2024-05-02 16:17:06.510519,7.2,18.3,720,12,True,46.0,75,False
7,2024-05-02 16:17:06.608670,7.8,18.3,720,12,True,26.0,76,False
6,2024-05-02 16:17:06.701293,6.2,18.3,720,12,True,37.0,74,False
6,2024-05-02 16:17:06.795991,6.2,18.3,720,12,True,19.0,74,False
5,2024-05-02 16:17:06.890897,7.3,18.3,720,12,True,30.0,75,False
4,2024-05-02 16:17:06.985973,6.2,18.3,720,12,True,13.0,74,False
5,2024-05-02 16:17:07.081105,6.2,18.3,720,12,True,20.0,74,False
6,2024-05-02 16:17:07.176473,7.3,18.3,720,12,True,5.0,75,False
6,2024-05-02 16:17:07.272285,7.3,18.3,720,12,True,4.0,75,False
5,2024-05-02 16:17:07.365941,7.2,18.3,720,12,True,3.0,75,False
5,2024-05-02 16:17:07.462243,5.8,18.3,720,12,True,4.0,74,False
6,2024-05-02 16:17:07.559222,6.7,18.3,720,12,True,2.0,75,False
6,2024-05-02 16:17:07.653936,7.4,18.3,720,12,True,7.0,75,False
5,2024-05-02 16:17:07.747847,6.2,18.3,720,12,True,12.0,74,False
6,2024-05-02 16:17:07.842574,6.2,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:17:07.937444,7.3,18.3,720,12,True,18.0,75,False
5,2024-05-02 16:17:08.032107,6.2,18.3,720,12,True,26.0,74,False
6,2024-05-02 16:17:08.128740,7.3,18.3,720,12,True,19.0,75,False
5,2024-05-02 16:17:08.223084,6.2,18.3,720,12,True,21.0,74,False
5,2024-05-02 16:17:08.318593,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:17:08.412943,6.2,18.3,720,12,True,19.0,74,False
6,2024-05-02 16:17:08.507698,7.2,18.3,720,12,True,33.0,75,False
6,2024-05-02 16:17:08.603036,5.8,18.3,720,12,True,24.0,74,False
5,2024-05-02 16:17:08.696012,7.3,18.3,720,12,True,35.0,75,False
5,2024-05-02 16:17:08.790690,7.4,18.3,720,12,True,20.0,75,False
6,2024-05-02 16:17:08.885513,6.2,18.3,720,12,True,29.0,74,False
6,2024-05-02 16:17:08.979826,7.2,18.3,720,12,True,20.0,75,False
6,2024-05-02 16:17:09.064875,8.0,18.3,720,12,True,33.0,76,False
4,2024-05-02 16:17:09.159521,6.2,18.3,720,12,True,23.0,74,False
6,2024-05-02 16:17:09.255762,6.2,18.3,720,12,True,30.0,74,False
4,2024-05-02 16:17:09.350569,8.2,18.3,720,12,True,25.0,76,False
5,2024-05-02 16:17:09.445635,6.8,18.3,720,12,True,30.0,75,False
5,2024-05-02 16:17:09.541189,6.3,18.3,720,12,True,22.0,74,False
4,2024-05-02 16:17:09.633965,7.2,18.3,720,12,True,25.0,75,False
5,2024-05-02 16:17:09.729028,6.3,18.3,720,12,True,13.0,74,False
6,2024-05-02 16:17:09.823421,6.2,18.3,720,12,True,18.0,74,False
6,2024-05-02 16:17:09.918101,6.2,18.3,720,12,True,4.0,74,False
4,2024-05-02 16:17:10.011960,12.5,18.3,720,12,True,32.0,80,False
6,2024-05-02 16:17:10.049419,25.0,18.3,720,12,True,56.0,91,False
5,2024-05-02 16:17:10.138188,3.1,18.3,720,12,True,9.0,72,False
6,2024-05-02 16:17:10.234185,6.2,18.3,720,12,True,12.0,74,False
5,2024-05-02 16:17:10.329623,6.2,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:10.424920,7.3,18.3,720,12,True,31.0,75,False
6,2024-05-02 16:17:10.518330,6.2,18.3,720,12,True,26.0,74,False
5,2024-05-02 16:17:10.611577,7.3,18.3,720,12,True,35.0,75,False
5,2024-05-02 16:17:10.706667,6.2,18.3,720,12,True,27.0,74,False
6,2024-05-02 16:17:10.802801,6.2,18.3,720,12,True,35.0,74,False
7,2024-05-02 16:17:10.897392,7.1,18.3,720,12,True,13.0,75,False
5,2024-05-02 16:17:10.988498,7.4,18.3,720,12,True,17.0,75,False
6,2024-05-02 16:17:11.085438,7.9,18.3,720,12,True,22.0,76,False
6,2024-05-02 16:17:11.180470,6.0,18.3,720,12,True,32.0,74,False
4,2024-05-02 16:17:11.274662,7.3,18.3,720,12,True,10.0,75,False
6,2024-05-02 16:17:11.371335,7.4,18.3,720,12,True,8.0,75,False
6,2024-05-02 16:17:11.467482,11.5,18.3,720,12,True,8.0,79,False
7,2024-05-02 16:17:11.563260,6.2,18.3,720,12,True,13.0,74,False
5,2024-05-02 16:17:11.656330,7.3,18.3,720,12,True,11.0,75,False
5,2024-05-02 16:17:11.751511,7.3,18.3,720,12,True,19.0,75,False
6,2024-05-02 16:17:11.847460,7.3,18.3,720,12,True,14.0,75,False
5,2024-05-02 16:17:11.942762,8.3,18.3,720,12,True,20.0,76,False
6,2024-05-02 16:17:12.038850,8.2,18.3,720,12,True,15.0,76,False
6,2024-05-02 16:17:12.134047,5.9,18.3,720,12,True,22.0,74,False
5,2024-05-02 16:17:12.226111,6.2,18.3,720,12,True,16.0,74,False
6,2024-05-02 16:17:12.322060,6.2,18.3,720,12,True,27.0,74,False
6,2024-05-02 16:17:12.416924,7.2,18.3,720,12,True,15.0,75,False
4,2024-05-02 16:17:12.509977,7.3,18.3,720,12,True,23.0,75,False
6,2024-05-02 16:17:12.605537,7.3,18.3,720,12,True,14.0,75,False
6,2024-05-02 16:17:12.699603,5.3,18.3,720,12,True,20.0,74,False
6,2024-05-02 16:17:12.794075,11.7,18.3,720,12,True,15.0,79,False
6,2024-05-02 16:17:12.889372,6.2,18.3,720,12,True,18.0,74,False
6,2024-05-02 16:17:12.983884,6.2,18.3,720,12,True,12.0,74,False
7,2024-05-02 16:17:13.079716,7.3,18.3,720,12,True,8.0,75,False
5,2024-05-02 16:17:13.170749,7.3,18.3,720,12,True,9.0,75,False
7,2024-05-02 16:17:13.265492,6.2,18.3,720,12,True,42.0,74,False
6,2024-05-02 16:17:13.359631,7.3,18.3,720,12,True,48.0,75,False
5,2024-05-02 16:17:13.454508,6.2,18.3,720,12,True,91.0,74,False
5,2024-05-02 16:17:13.550190,6.2,18.3,720,12,True,58.0,74,False
5,2024-05-02 16:17:13.644239,6.2,18.3,720,12,True,75.0,74,False
6,2024-05-02 16:17:13.739870,6.2,18.3,720,12,True,46.0,74,False
6,2024-05-02 16:17:13.834611,7.1,18.3,720,12,True,80.0,75,False
5,2024-05-02 16:17:13.928601,7.4,18.3,720,12,True,30.0,75,False
5,2024-05-02 16:17:14.024758,6.7,18.3,720,12,True,12.0,75,False
5,2024-05-02 16:17:14.120383,7.3,18.3,720,12,True,17.0,75,False
5,2024-05-02 16:17:14.213352,6.3,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:14.307559,6.2,18.3,720,12,True,15.0,74,False
5,2024-05-02 16:17:14.402893,5.8,18.3,720,12,True,29.0,74,False
5,2024-05-02 16:17:14.496996,6.2,18.3,720,12,True,16.0,74,False
5,2024-05-02 16:17:14.593220,6.2,18.3,720,12,True,15.0,74,False
4,2024-05-02 16:17:14.686313,6.2,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:17:14.780842,6.2,18.3,720,12,True,26.0,74,False
6,2024-05-02 16:17:14.876474,7.3,18.3,720,12,True,18.0,75,False
5,2024-05-02 16:17:14.971858,6.2,18.3,720,12,True,31.0,74,False
5,2024-05-02 16:17:15.066160,6.2,18.3,720,12,True,20.0,74,False
6,2024-05-02 16:17:15.161053,7.3,18.3,720,12,True,31.0,75,False
5,2024-05-02 16:17:15.256187,6.2,18.3,720,12,True,21.0,74,False
5,2024-05-02 16:17:15.351171,6.1,18.3,720,12,True,30.0,74,False
6,2024-05-02 16:17:15.446636,5.9,18.3,720,12,True,19.0,74,False
6,2024-05-02 16:17:15.542274,7.1,18.3,720,12,True,28.0,75,False
6,2024-05-02 16:17:15.635877,6.4,18.3,720,12,True,18.0,75,False
5,2024-05-02 16:17:15.730549,6.8,18.3,720,12,True,29.0,75,False
6,2024-05-02 16:17:15.826738,5.2,18.3,720,12,True,19.0,74,False
5,2024-05-02 16:17:15.919311,6.2,18.3,720,12,True,27.0,74,False
5,2024-05-02 16:17:16.013245,6.2,18.3,720,12,True,17.0,74,False
8,2024-05-02 16:17:16.110614,6.2,18.3,720,12,True,22.0,74,False
6,2024-05-02 16:17:16.203467,7.3,18.3,720,12,True,14.0,75,False
4,2024-05-02 16:17:16.296137,7.3,18.3,720,12,True,26.0,75,False
5,2024-05-02 16:17:16.391730,7.3,18.3,720,12,True,20.0,75,False
4,2024-05-02 16:17:16.486370,6.2,18.3,720,12,True,27.0,74,False
6,2024-05-02 16:17:16.582607,6.2,18.3,720,12,True,19.0,74,False
6,2024-05-02 16:17:16.677758,7.3,18.3,720,12,True,20.0,75,False
5,2024-05-02 16:17:16.771148,8.3,18.3,720,12,True,10.0,76,False
5,2024-05-02 16:17:16.864487,6.2,18.3,720,12,True,16.0,74,False
6,2024-05-02 16:17:16.960224,7.3,18.3,720,12,True,17.0,75,False
4,2024-05-02 16:17:17.055674,6.7,18.3,720,12,True,37.0,75,False
6,2024-05-02 16:17:17.150754,6.3,18.3,720,12,True,32.0,74,False
5,2024-05-02 16:17:17.246269,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:17:17.340780,12.6,18.3,720,12,True,29.0,80,False
5,2024-05-02 16:17:17.437348,6.2,18.3,720,12,True,49.0,74,False
5,2024-05-02 16:17:17.532540,6.2,18.3,720,12,True,28.0,74,False
5,2024-05-02 16:17:17.626903,6.2,18.3,720,12,True,49.0,74,False
5,2024-05-02 16:17:17.721449,6.2,18.3,720,12,True,34.0,74,False
5,2024-05-02 16:17:17.817812,6.2,18.3,720,12,True,35.0,74,False
5,2024-05-02 16:17:17.911404,7.3,18.3,720,12,True,23.0,75,False
5,2024-05-02 16:17:18.005868,7.3,18.3,720,12,True,46.0,75,False
5,2024-05-02 16:17:18.102349,6.7,18.3,720,12,True,26.0,75,False
6,2024-05-02 16:17:18.195969,8.3,18.3,720,12,True,37.0,76,False
7,2024-05-02 16:17:18.292711,6.3,18.3,720,12,True,19.0,74,False
6,2024-05-02 16:17:18.387334,4.9,18.3,720,12,True,30.0,73,False
6,2024-05-02 16:17:18.483033,8.2,18.3,720,12,True,13.0,76,False
4,2024-05-02 16:17:18.577353,6.2,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:18.673032,6.2,18.3,720,12,True,5.0,74,False
5,2024-05-02 16:17:18.768226,6.2,18.3,720,12,True,4.0,74,False
4,2024-05-02 16:17:18.861582,6.2,18.3,720,12,True,3.0,74,False
5,2024-05-02 16:17:18.957255,6.2,18.3,720,12,True,4.0,74,False
6,2024-05-02 16:17:19.054719,7.1,18.3,720,12,True,2.0,75,False
7,2024-05-02 16:17:19.150872,5.9,18.3,720,12,True,7.0,74,False
5,2024-05-02 16:17:19.242640,8.2,18.3,720,12,True,12.0,76,False
5,2024-05-02 16:17:19.336115,6.3,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:17:19.430814,6.2,18.3,720,12,True,18.0,74,False
5,2024-05-02 16:17:19.526361,8.2,18.3,720,12,True,26.0,76,False
6,2024-05-02 16:17:19.621267,7.4,18.3,720,12,True,19.0,75,False
6,2024-05-02 16:17:19.714162,12.5,18.3,720,12,True,21.0,80,False
9,2024-05-02 16:17:19.813296,6.7,18.3,720,12,True,32.0,75,False
6,2024-05-02 16:17:19.904824,10.4,18.3,720,12,True,19.0,78,False
5,2024-05-02 16:17:19.998884,6.2,18.3,720,12,True,33.0,74,False
6,2024-05-02 16:17:20.096105,6.2,18.3,720,12,True,24.0,74,False
6,2024-05-02 16:17:20.191772,6.2,18.3,720,12,True,35.0,74,False
5,2024-05-02 16:17:20.286049,7.3,18.3,720,12,True,20.0,75,False
6,2024-05-02 16:17:20.380361,6.2,18.3,720,12,True,29.0,74,False
5,2024-05-02 16:17:20.474435,8.3,18.3,720,12,True,20.0,76,False
6,2024-05-02 16:17:20.569591,7.2,18.3,720,12,True,33.0,75,False
5,2024-05-02 16:17:20.664632,6.7,18.3,720,12,True,23.0,75,False
6,2024-05-02 16:17:20.760282,8.3,18.3,720,12,True,30.0,76,False
6,2024-05-02 16:17:20.854113,8.3,18.3,720,12,True,25.0,76,False
5,2024-05-02 16:17:20.947101,8.3,18.3,720,12,True,30.0,76,False
5,2024-05-02 16:17:21.041177,6.3,18.3,720,12,True,22.0,74,False
5,2024-05-02 16:17:21.135888,6.2,18.3,720,12,True,25.0,74,False
6,2024-05-02 16:17:21.231098,10.7,18.3,720,12,True,13.0,78,False
6,2024-05-02 16:17:21.326690,0.0,18.3,720,12,True,18.0,69,False
5,2024-05-02 16:17:21.420478,6.2,18.3,720,12,True,4.0,74,False
5,2024-05-02 16:17:21.515719,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:17:21.552104,21.9,18.3,720,12,True,56.0,88,False
6,2024-05-02 16:17:21.643525,5.2,18.3,720,12,True,9.0,74,False
5,2024-05-02 16:17:21.738397,5.2,18.3,720,12,True,12.0,74,False
6,2024-05-02 16:17:21.833491,6.2,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:21.926881,7.3,18.3,720,12,True,31.0,75,False
6,2024-05-02 16:17:22.022431,6.1,18.3,720,12,True,26.0,74,False
6,2024-05-02 16:17:22.118113,5.9,18.3,720,12,True,35.0,74,False
5,2024-05-02 16:17:22.211363,7.8,18.3,720,12,True,27.0,76,False
6,2024-05-02 16:17:22.306366,7.7,18.3,720,12,True,35.0,76,False
7,2024-05-02 16:17:22.403707,8.4,18.3,720,12,True,13.0,76,False
6,2024-05-02 16:17:22.496777,5.8,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:17:22.592488,6.2,18.3,720,12,True,22.0,74,False
4,2024-05-02 16:17:22.685708,6.2,18.3,720,12,True,32.0,74,False
6,2024-05-02 16:17:22.781853,8.2,18.3,720,12,True,10.0,76,False
4,2024-05-02 16:17:22.876798,6.2,18.3,720,12,True,8.0,74,False
6,2024-05-02 16:17:22.973147,7.3,18.3,720,12,True,8.0,75,False
5,2024-05-02 16:17:23.067443,5.2,18.3,720,12,True,13.0,74,False
7,2024-05-02 16:17:23.164813,7.6,18.3,720,12,True,11.0,76,False
6,2024-05-02 16:17:23.258135,7.9,18.3,720,12,True,19.0,76,False
6,2024-05-02 16:17:23.353171,6.8,18.3,720,12,True,14.0,75,False
6,2024-05-02 16:17:23.446125,6.3,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:23.540314,6.2,18.3,720,12,True,15.0,74,False
6,2024-05-02 16:17:23.636566,7.1,18.3,720,12,True,22.0,75,False
6,2024-05-02 16:17:23.732738,10.9,18.3,720,12,True,16.0,78,False
6,2024-05-02 16:17:23.827660,7.2,18.3,720,12,True,27.0,75,False
5,2024-05-02 16:17:23.922307,6.2,18.3,720,12,True,15.0,74,False
6,2024-05-02 16:17:24.017312,6.2,18.3,720,12,True,23.0,74,False
5,2024-05-02 16:17:24.113036,7.3,18.3,720,12,True,14.0,75,False
6,2024-05-02 16:17:24.208831,6.2,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:24.301408,8.3,18.3,720,12,True,15.0,76,False
6,2024-05-02 16:17:24.397504,5.2,18.3,720,12,True,18.0,74,False
5,2024-05-02 16:17:24.492631,10.1,18.3,720,12,True,12.0,78,False
5,2024-05-02 16:17:24.587233,5.9,18.3,720,12,True,8.0,74,False
6,2024-05-02 16:17:24.683866,7.1,18.3,720,12,True,9.0,75,False
6,2024-05-02 16:17:24.777663,13.7,18.3,720,12,True,42.0,81,False
4,2024-05-02 16:17:24.871421,11.8,18.3,720,12,True,48.0,79,False
6,2024-05-02 16:17:24.967727,6.2,18.3,720,12,True,91.0,74,False
5,2024-05-02 16:17:25.061909,7.3,18.3,720,12,True,58.0,75,False
5,2024-05-02 16:17:25.158539,6.2,18.3,720,12,True,75.0,74,False
5,2024-05-02 16:17:25.252828,8.2,18.3,720,12,True,46.0,76,False
5,2024-05-02 16:17:25.348420,6.2,18.3,720,12,True,80.0,74,False
6,2024-05-02 16:17:25.443099,6.2,18.3,720,12,True,30.0,74,False
6,2024-05-02 16:17:25.536479,8.3,18.3,720,12,True,12.0,76,False
6,2024-05-02 16:17:25.631457,6.1,18.3,720,12,True,17.0,74,False
6,2024-05-02 16:17:25.726804,5.9,18.3,720,12,True,20.0,74,False
5,2024-05-02 16:17:25.820336,7.3,18.3,720,12,True,15.0,75,False
5,2024-05-02 16:17:25.914665,7.2,18.3,720,12,True,29.0,75,False
6,2024-05-02 16:17:26.008773,7.3,18.3,720,12,True,16.0,75,False
